1963.10.153,"Faille 1970, no. 523 (rejected work)",Academic Journal,http://vocab.getty.edu/aat/300215390,1989,1989,"Van Gogh fakes: the Wacker affair, with an illustrated catalogue of the forgeries",NULL,"Feilchenfeldt, Walter",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"304, repro."
1963.10.153,"Faille 1970, no. 523 (rejected work)",Periodical,http://vocab.getty.edu/aat/300026657,2002,2002,The Wacker Forgeries: a catalogue,NULL,"Koldehoff, Stefan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"139+, repro."
1963.10.153,"Faille 1970, no. 523 (rejected work)",Periodical,http://vocab.getty.edu/aat/300026657,1973,1973,The new de la Faille,NULL,"Pickvance, Ronald",NULL,NULL,NULL,NULL,NULL,NULL,NULL,115,NULL,NULL,NULL,NULL,117.
1963.10.153,"Faille 1970, no. 523 (rejected work)",Academic Journal,http://vocab.getty.edu/aat/300215390,1929,1929,Die van Gogh-Affäre,NULL,"Glaser, Curt",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Berlin,NULL,NULL,NULL,"131-136, repro."
1963.10.153,"Faille 1970, no. 523 (rejected work)",Academic Journal,http://vocab.getty.edu/aat/300215390,1928,1928,Letter from Berlin,NULL,"Bie, Oscar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,London,NULL,NULL,NULL,"85, repro."
1963.10.153,"Faille 1970, no. 523 (rejected work)",Monograph,http://vocab.getty.edu/aat/300060417,1937,1937,"Vincent van Gogh's Great Period: Arles, St. Rémy and Auvers sur Oise (Complete Catalogue)",NULL,"Scherjon, W., and Jos. de Gruyter",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Amsterdam,NULL,NULL,NULL,"231, repro."
1963.10.153,"Faille 1970, no. 523 (rejected work)",Collection Catalogue,http://vocab.getty.edu/aat/300417819,1929,1929,Before Manet to Modigliani from the Chester Dale Collection,NULL,"Dale, Maud",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,New York,NULL,NULL,NULL,"no. 66, repro., as _Self-Portrait_ by Vincent van Gogh"
1963.10.153,"Faille 1970, no. 523 (rejected work)",Monograph,http://vocab.getty.edu/aat/300060417,1930,1930,Les Faux Van Gogh,NULL,"Faille, J.-B. de la.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Paris and Brussels,NULL,NULL,NULL,6.
1963.10.153,"Faille 1970, no. 523 (rejected work)",Catalogue Raisonné,http://vocab.getty.edu/aat/300026061,1970,1970,The Works of Vincent van Gogh: Paintings and Drawings,NULL,"Faille, J.-B. de la",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Amsterdam,NULL,NULL,NULL,"592, no. 523 (rejected work)."
1963.10.153,"Faille 1970, no. 523 (rejected work)",Catalogue Raisonné,http://vocab.getty.edu/aat/300026061,1971,1971,L'opera pittorica completa di Van Gogh e i suoi nessi grafici,NULL,"Lecaldano, Paolo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,. 2 vols.,Milan,NULL,NULL,NULL,1:no. 464A.
1963.10.153,"Faille 1970, no. 523 (rejected work)",Monograph,http://vocab.getty.edu/aat/300060417,1944,1944,French Impressionists and their Contemporaries Represented in American Collections,NULL,"Jewell, Edward Alden",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,New York,NULL,NULL,NULL,repro. 169.
1963.10.153,"Faille 1970, no. 523 (rejected work)",Monograph,http://vocab.getty.edu/aat/300060417,1963,1963,Die Selbstbildnisse Vincent van Goghs,NULL,"Erpel, Fritz",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Berlin,NULL,NULL,NULL,"no. 42, repro."
1963.10.153,"Faille 1970, no. 523 (rejected work)",Monograph,http://vocab.getty.edu/aat/300060417,2015,2015,"Ich und Van Gogh: Bilder, Sammler und ihre abenteuerlichen Geschichten",NULL,"Koldehoff, Stefan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Berlin,NULL,NULL,NULL,"67-69, color repro. 67."
1969.14.1,"Faille 1970, no. 442 (rejected work)",Monograph,http://vocab.getty.edu/aat/300060417,1930,1930,Les Faux Van Gogh,NULL,"Faille, J.-B. de la.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Paris and Brussels,NULL,NULL,NULL,"28-29, no. 117, pl. XXXIII."
1969.14.1,"Faille 1970, no. 442 (rejected work)",Monograph,http://vocab.getty.edu/aat/300060417,1939,1939,Vincent Van Gogh,NULL,"Faille, J.-B. de la.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,New York and Paris,NULL,NULL,NULL,"587, no. 442."
1969.14.1,"Faille 1970, no. 442 (rejected work)",Catalogue Raisonné,http://vocab.getty.edu/aat/300026061,1970,1970,The Works of Vincent van Gogh: Paintings and Drawings,NULL,"Faille, J.-B. de la",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Amsterdam,NULL,NULL,NULL,"591, no. F442."
1969.14.1,"Faille 1970, no. 442 (rejected work)",Catalogue Raisonné,http://vocab.getty.edu/aat/300026061,1971,1971,L'opera pittorica completa di Van Gogh e i suoi nessi grafici,NULL,"Lecaldano, Paolo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,. 2 vols.,Milan,NULL,NULL,NULL,no. 532A.
1969.14.1,"Faille 1970, no. 442 (rejected work)",Periodical,http://vocab.getty.edu/aat/300026657,2002,2002,The Wacker Forgeries: a catalogue,NULL,"Koldehoff, Stefan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"139+, repro."
1969.14.1,"Faille 1970, no. 442 (rejected work)",Catalogue Raisonné,http://vocab.getty.edu/aat/300026061,1928,1928,"L'Oeuvre de Vincent Van Gogh, catalogue raisonné",NULL,"Faille, J.-B. de la.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Paris and Brussels,NULL,NULL,NULL,1:no. 442; 2:repro.
1970.17.34,"Faille 1970, no. 565",Collection Catalogue,http://vocab.getty.edu/aat/300417819,1975,1975,European Paintings: An Illustrated Summary Catalogue,NULL,National Gallery of Art,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Washington,NULL,NULL,NULL,"156, repro."
1970.17.34,"Faille 1970, no. 565",Essay,http://vocab.getty.edu/aat/300026291,1984,1984,"National Gallery of Art, Washington",NULL,"Walker, John",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,New York,NULL,NULL,NULL,"520, no. 781, color repro."
1970.17.34,"Faille 1970, no. 565",Catalogue Raisonné,http://vocab.getty.edu/aat/300026061,1991,1991,Joie de vivre: French Paintings from the National Gallery of Art,NULL,"Coman, Florence E.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,New York,NULL,NULL,NULL,"no. 27, repro."
1970.17.34,"Faille 1970, no. 565",Collection Catalogue,http://vocab.getty.edu/aat/300417819,1919,1919,L'Art Moderne et quelques aspects de l'art d'autrefois,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Paris,NULL,NULL,NULL,"65, repro."
1970.17.34,"Faille 1970, no. 565",Monograph,http://vocab.getty.edu/aat/300060417,1939,1939,Vincent Van Gogh,NULL,"Faille, J.-B. de la.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,New York and Paris,NULL,NULL,NULL,"381, no. 565, repro."
1970.17.34,"Faille 1970, no. 565",Periodical,http://vocab.getty.edu/aat/300026657,1952,1952,The Molyneux Collection Travels,NULL,"Frankfurter, A.M.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"51, no. 2",NULL,NULL,NULL,NULL,34.
1970.17.34,"Faille 1970, no. 565",Catalogue Raisonné,http://vocab.getty.edu/aat/300026061,1970,1970,The Works of Vincent van Gogh: Paintings and Drawings,NULL,"Faille, J.-B. de la",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Amsterdam,NULL,NULL,NULL,"no. F565, repro."
1970.17.34,"Faille 1970, no. 565",Exhibition Catalogue,http://vocab.getty.edu/aat/300026096,1978,1978,Small French Paintings from the Bequest of Ailsa Mellon Bruce,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"National Gallery of Art, Washington, D.C.",NULL,NULL,NULL,"76, repro. (continuing exhibition beginning in 1978)."
1970.17.34,"Faille 1970, no. 565",Catalogue Raisonné,http://vocab.getty.edu/aat/300026061,1980,1980,"The Complete Van Gogh: Paintings, drawings, sketches",NULL,"Hulsker, Jan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,New York,NULL,NULL,NULL,"324-326, no. 1443, repro."
1970.17.34,"Faille 1970, no. 565",Collection Catalogue,http://vocab.getty.edu/aat/300417819,1985,1985,European Paintings: An Illustrated Catalogue,NULL,National Gallery of Art,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Washington,NULL,NULL,NULL,"180, repro."
1970.17.34,"Faille 1970, no. 565",Monograph,http://vocab.getty.edu/aat/300060417,1994,1994,Vincent van Gogh: Sämtliche Gemälde,NULL,"Walther, Ingo F., and Rainer Metzger",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2 vols.,Cologne,NULL,NULL,NULL,2:368.
1970.17.34,"Faille 1970, no. 565",Catalogue Raisonné,http://vocab.getty.edu/aat/300026061,1928,1928,"L'Oeuvre de Vincent Van Gogh, catalogue raisonné",NULL,"Faille, J.-B. de la.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Paris and Brussels,NULL,NULL,NULL,1:no. 565; 2:repro.
1970.17.34,"Faille 1970, no. 565",Monograph,http://vocab.getty.edu/aat/300060417,1937,1937,"Vincent van Gogh's Great Period: Arles, St. Rémy and Auvers sur Oise (Complete Catalogue)",NULL,"Scherjon, W., and Jos. de Gruyter",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Amsterdam,NULL,NULL,NULL,"187, no. 170, repro."
1970.17.34,"Faille 1970, no. 565",Monograph,http://vocab.getty.edu/aat/300060417,2011,2011,Vincent's Gardens: Paintings and Drawings by Van Gogh,NULL,"Skea, Ralph",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,New York,NULL,NULL,NULL,"71, no. 45, color repro."
1970.17.34,"Faille 1970, no. 565",Monograph,http://vocab.getty.edu/aat/300060417,2002,2002,The account book of Theo van Gogh and Jo van Gogh-Bonger,NULL,"Stolwijk, Chris, and Han Veenenbos",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Amsterdam and Leiden,NULL,NULL,NULL,"46 (11/5), 140-141, 178 no. F565 JH 1443."
1970.17.34,"Faille 1970, no. 565",Collection Catalogue,http://vocab.getty.edu/aat/300417819,1975,1975,"National Gallery of Art, Washington",NULL,"Walker, John",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,New York,NULL,NULL,NULL,repro. 525.
1970.17.34,"Faille 1970, no. 565",Monograph,http://vocab.getty.edu/aat/300060417,1916,1916,"Van Gogh, Vincent",NULL,"Duret, Théodore",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Paris,NULL,NULL,NULL,pl. 26.
1970.17.34,"Faille 1970, no. 565",Periodical,http://vocab.getty.edu/aat/300026657,1966,1966,"Van Gogh's 'Blue Cart' and His Creative Process,",NULL,"Roskill, Mark",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"81, no. 1",NULL,NULL,NULL,NULL,5.
1970.17.34,"Faille 1970, no. 565",Periodical,http://vocab.getty.edu/aat/300026657,1971,1971,Van Gogh’s Exchanges of Work with Emile Bernard in 1888,NULL,"Roskill, Mark",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"86, no. 2/3",NULL,NULL,NULL,NULL,170.
1970.17.34,"Faille 1970, no. 565",Academic Journal,http://vocab.getty.edu/aat/300215390,1997,1997,Refiler à Saintes-Maries’? Pickvance and Hulsker Revisited,NULL,"Dorn, Roland",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"20, repro. 21."
1970.17.34,"Faille 1970, no. 565",Academic Journal,http://vocab.getty.edu/aat/300215390,1999,1999,Facts Instead of Suppositions: Roland Dorn Revisited,NULL,"Hulsker, Jan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24-28.
1970.17.34,"Faille 1970, no. 565",Exhibition Catalogue,http://vocab.getty.edu/aat/300026096,2005,2005,Vincent van Gogh: The Drawings,NULL,"Ives, Colta, et al.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,New Haven,NULL,NULL,NULL,"200, repro."
1970.17.34,"Faille 1970, no. 565",Exhibition Catalogue,http://vocab.getty.edu/aat/300026096,1990,1990,Vincent van Gogh: Drawings,NULL,"Wolk, Johannes van der, Ronald Pickvance, et al.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Milan and Rome,NULL,NULL,NULL,234.
1970.17.34,"Faille 1970, no. 565",Exhibition Catalogue,http://vocab.getty.edu/aat/300026096,1966,1966,French Paintings from the Collections of Mr. and Mrs. Paul Mellon and  Mrs. Mellon Bruce,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"National Gallery of Art, Washington",NULL,NULL,NULL,repro. no. 131.
1970.17.34,"Faille 1970, no. 565",Exhibition Catalogue,http://vocab.getty.edu/aat/300026096,2013,2013,Van Gogh Repetitions,NULL,"Rathbone, Eliza E., William H. Robinson, Elizabeth Steele, and Marcia Steele",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,New Haven and London,NULL,NULL,NULL,"repro. (detail) 58, 59, repro. 60."
1983.1.21,"Faille 1970, no. 186",Catalogue Raisonné,http://vocab.getty.edu/aat/300026061,1991,1991,Joie de vivre: French Paintings from the National Gallery of Art,NULL,"Coman, Florence E.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,New York,NULL,NULL,NULL,"no. 26, repro."
1983.1.21,"Faille 1970, no. 186",Monograph,http://vocab.getty.edu/aat/300060417,1972,1972,Van Goghiana,NULL,"Tralbaut, Marc-Edo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,10 vols.,Antwerp,NULL,NULL,NULL,"7:61-64, repro."
1983.1.21,"Faille 1970, no. 186",Catalogue Raisonné,http://vocab.getty.edu/aat/300026061,1970,1970,The Works of Vincent van Gogh: Paintings and Drawings,NULL,"Faille, J.-B. de la",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Amsterdam,NULL,NULL,NULL,"no. F186, repro."
1983.1.21,"Faille 1970, no. 186",Catalogue Raisonné,http://vocab.getty.edu/aat/300026061,1980,1980,"The Complete Van Gogh: Paintings, drawings, sketches",NULL,"Hulsker, Jan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,New York,NULL,NULL,NULL,"82, no. 361, repro."
1983.1.21,"Faille 1970, no. 186",Collection Catalogue,http://vocab.getty.edu/aat/300417819,1985,1985,European Paintings: An Illustrated Catalogue,NULL,National Gallery of Art,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Washington,NULL,NULL,NULL,"180, repro."
1983.1.21,"Faille 1970, no. 186",Exhibition Catalogue,http://vocab.getty.edu/aat/300026096,1998,1998,Bloemstillevens uit Nederland en België 1870-1940,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Kunsthal Rotterdam,NULL,NULL,NULL,"14-15, repro."
1983.1.21,"Faille 1970, no. 186",Catalogue Raisonné,http://vocab.getty.edu/aat/300026061,1928,1928,"L'Oeuvre de Vincent Van Gogh, catalogue raisonné",NULL,"Faille, J.-B. de la.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Paris and Brussels,NULL,NULL,NULL,1:no. 186; 2:repro.
1983.1.21,"Faille 1970, no. 186",Monograph,http://vocab.getty.edu/aat/300060417,1991,1991,America's National Gallery of Art: A Gift to the Nation,NULL,"Kopper, Philip",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,New York,NULL,NULL,NULL,"283, color repro."
1983.1.21,"Faille 1970, no. 186",Monograph,http://vocab.getty.edu/aat/300060417,2011,2011,Vincent's Gardens: Paintings and Drawings by Van Gogh,NULL,"Skea, Ralph",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,New York,NULL,NULL,NULL,"31, 33 no. 16, color repro."
1983.1.21,"Faille 1970, no. 186",Monograph,http://vocab.getty.edu/aat/300060417,1994,1994,Vincent van Gogh: Sämtliche Gemälde,NULL,"Walther, Ingo F., and Rainer Metzger",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2 vols.,Cologne,NULL,NULL,NULL,1:25.
1983.1.21,"Faille 1970, no. 186",Monograph,http://vocab.getty.edu/aat/300060417,1939,1939,Vincent Van Gogh,NULL,"Faille, J.-B. de la.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,New York and Paris,NULL,NULL,NULL,"45, no. F 186, repro."
1983.1.21,"Faille 1970, no. 186",Exhibition Catalogue,http://vocab.getty.edu/aat/300026096,2000,2000,Van Gogh Face to Face: The Portraits,NULL,"Dorn, Roland et al.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Detroit Institute of Arts,NULL,NULL,NULL,"52, fig. 34 (not in the exhibition)."
1983.1.21,"Faille 1970, no. 186",Periodical,http://vocab.getty.edu/aat/300026657,1966,1966,The Glory that was France,NULL,"Goldwater, Robert",NULL,NULL,NULL,NULL,NULL,NULL,NULL,65,New York,NULL,NULL,NULL,42.
1983.1.21,"Faille 1970, no. 186",Periodical,http://vocab.getty.edu/aat/300026657,1966,1966,Golden Loans for a Silver Anniversary,NULL,"Kuh, Katherine",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45.
1983.1.21,"Faille 1970, no. 186",Monograph,http://vocab.getty.edu/aat/300060417,1999,1999,Van Gogh's Flowers,NULL,"Mancoff, Debra N.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,London,NULL,NULL,NULL,"repro. 76-77, 78."
1983.1.21,"Faille 1970, no. 186",Exhibition Catalogue,http://vocab.getty.edu/aat/300026096,1966,1966,French Paintings from the Collections of Mr. and Mrs. Paul Mellon and  Mrs. Mellon Bruce,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"National Gallery of Art, Washington",NULL,NULL,NULL,repro. no. 129.
1991.67.1,"Faille 1970, no. 681",Collection Catalogue,http://vocab.getty.edu/aat/300417819,1919,1919,L'Art Moderne et quelques aspects de l'art d'autrefois,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Paris,NULL,NULL,NULL,pl. 61.
1991.67.1,"Faille 1970, no. 681",Monograph,http://vocab.getty.edu/aat/300060417,1927,1927,L'Epoque française de van Gogh,NULL,"Faille, J.-B. de la",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Paris,NULL,NULL,NULL,"57, repro."
1991.67.1,"Faille 1970, no. 681",Periodical,http://vocab.getty.edu/aat/300026657,1929,1929,Franzosen in Glasgow,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21,NULL,NULL,NULL,NULL,"243, repro. 237."
1991.67.1,"Faille 1970, no. 681",Periodical,http://vocab.getty.edu/aat/300026657,1931,1931,A Modern Setting for Contemporary Pictures,NULL,"Mannes, Marya",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"24, repro."
1991.67.1,"Faille 1970, no. 681",Monograph,http://vocab.getty.edu/aat/300060417,1937,1937,"Vincent van Gogh's Great Period: Arles, St. Rémy and Auvers sur Oise (Complete Catalogue)",NULL,"Scherjon, W., and Jos. de Gruyter",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Amsterdam,NULL,NULL,NULL,"301, no. 110, repro."
1991.67.1,"Faille 1970, no. 681",Monograph,http://vocab.getty.edu/aat/300060417,1939,1939,Vincent Van Gogh,NULL,"Faille, J.-B. de la.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,New York and Paris,NULL,NULL,NULL,"484, no. 681, repro."
1991.67.1,"Faille 1970, no. 681",Catalogue Raisonné,http://vocab.getty.edu/aat/300026061,1970,1970,The Works of Vincent van Gogh: Paintings and Drawings,NULL,"Faille, J.-B. de la",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Amsterdam,NULL,NULL,NULL,"no. F681, repro."
1991.67.1,"Faille 1970, no. 681",Catalogue Raisonné,http://vocab.getty.edu/aat/300026061,1980,1980,"The Complete Van Gogh: Paintings, drawings, sketches",NULL,"Hulsker, Jan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,New York,NULL,NULL,NULL,"448-450, no. 1976, repro."
1991.67.1,"Faille 1970, no. 681",Essay,http://vocab.getty.edu/aat/300026291,1988,1988,"Vincent van Gogh & Paul Cassirer, Berlin: The reception of Van Gogh in Germany from 1901 to 1914",NULL,"Feilchenfeldt, Walter",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Amsterdam,NULL,NULL,NULL,112.
1991.67.1,"Faille 1970, no. 681",Monograph,http://vocab.getty.edu/aat/300060417,1994,1994,Vincent van Gogh: Sämtliche Gemälde,NULL,"Walther, Ingo F., and Rainer Metzger",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2 vols.,Cologne,NULL,NULL,NULL,2:625.
1991.67.1,"Faille 1970, no. 681",Monograph,http://vocab.getty.edu/aat/300060417,1998,1998,Impressionist Flowers: Art of the Bouquet,NULL,"Whelan, Richard",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Cobb, California",NULL,NULL,NULL,
1991.67.1,"Faille 1970, no. 681",Periodical,http://vocab.getty.edu/aat/300026657,1999,1999,The Marie Harriman Gallery,NULL,"Yeide, Nancy H.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"39, nos. 1-2",NULL,NULL,NULL,NULL,"2-11, repro."
1991.67.1,"Faille 1970, no. 681",Exhibition Catalogue,http://vocab.getty.edu/aat/300026096,2001,2001,Impressionist Still Life,NULL,"Rathbone, Eliza and George T.M. Shackelford",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"The Phillips Collection, Washington",NULL,NULL,NULL,"175, repro."
1991.67.1,"Faille 1970, no. 681",Periodical,http://vocab.getty.edu/aat/300026657,1933,1933,"The Exhibition of French Art at the ""Art Institute"" of Chicago",NULL,"Rich, Daniel Catton",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,383.
1991.67.1,"Faille 1970, no. 681",Collection Catalogue,http://vocab.getty.edu/aat/300417819,2004,2004,National Gallery of Art: Master Paintings from the Collection,NULL,"Hand, John Oliver",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Washington and New York,NULL,NULL,NULL,"376, no. 309, color repro."
1991.67.1,"Faille 1970, no. 681",Monograph,http://vocab.getty.edu/aat/300060417,1999,1999,Van Gogh: Provence and Auvers,NULL,"Welsh-Ovcharov, Bogomila.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,New York,NULL,NULL,NULL,repro. 224.
1991.67.1,"Faille 1970, no. 681",Monograph,http://vocab.getty.edu/aat/300060417,1991,1991,The Corporate Patron,NULL,"Gingold, Diane J., and Elizabeth A.C. Weil",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,New York,NULL,NULL,NULL,"106, 202-203, color repro."
1991.67.1,"Faille 1970, no. 681",Monograph,http://vocab.getty.edu/aat/300060417,2013,2013,"Capital Culture: J. Carter Brown, the National Gallery of Art, and the Reinvention of the Museum Experience",NULL,"Harris, Neil",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chicago and London,NULL,NULL,NULL,417.
1991.67.1,"Faille 1970, no. 681",Periodical,http://vocab.getty.edu/aat/300026657,1991,1991,"The National Gallery of Art, Washington: Fifty Years of Collecting for the Public Good",NULL,"Simon, Robin",NULL,NULL,NULL,NULL,NULL,NULL,NULL,133,NULL,NULL,NULL,NULL,"152, 154, repro."
1991.67.1,"Faille 1970, no. 681",Periodical,http://vocab.getty.edu/aat/300026657,1942,1942,Vincent van Gogh in Baltimore and Worcester,NULL,"Van Loon, Hendrik Willem",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"17-18, repro."
1991.67.1,"Faille 1970, no. 681",Exhibition Catalogue,http://vocab.getty.edu/aat/300026096,1991,1991,Art for the Nation: Gifts in Honor of the 50th Anniversary of the National Gallery of Art,NULL,National Gallery of Art,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Washington, DC",NULL,NULL,NULL,"238-239, color repro."
1991.67.1,"Faille 1970, no. 681",Monograph,http://vocab.getty.edu/aat/300060417,1925,1925,Van Gogh,NULL,"Colin, Paul",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Paris,NULL,NULL,NULL,pl. 22.
1991.67.1,"Faille 1970, no. 681",Monograph,http://vocab.getty.edu/aat/300060417,1926,1926,Van Gogh,NULL,"Colin, Paul",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Paris,NULL,NULL,NULL,pl. 26.
1991.67.1,"Faille 1970, no. 681",Catalogue Raisonné,http://vocab.getty.edu/aat/300026061,1928,1928,"L'Oeuvre de Vincent Van Gogh, catalogue raisonné",NULL,"Faille, J.-B. de la.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Paris and Brussels,NULL,NULL,NULL,1:no. 681; 2:repro. as Nature morte: roses.
1991.67.1,"Faille 1970, no. 681",Monograph,http://vocab.getty.edu/aat/300060417,1916,1916,"Van Gogh, Vincent",NULL,"Duret, Théodore",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Paris,NULL,NULL,NULL,pl. VII.
1991.67.1,"Faille 1970, no. 681",Monograph,http://vocab.getty.edu/aat/300060417,2015,2015,"Ich und Van Gogh: Bilder, Sammler und ihre abenteuerlichen Geschichten",NULL,"Koldehoff, Stefan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Berlin,NULL,NULL,NULL,"158-161, repro. 158, color repro. 159."
1991.67.1,"Faille 1970, no. 681",Catalogue Raisonné,http://vocab.getty.edu/aat/300026061,2013,2013,"Vincent van Gogh: The Years in France, Complete Paintings 1886-1890",NULL,"Feilchenfeldt, Walter",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,London,NULL,NULL,NULL,"187, 294."
1991.67.1,"Faille 1970, no. 681",Monograph,http://vocab.getty.edu/aat/300060417,1919,1919,"Van Gogh, Vincent",NULL,"Duret, Théodore",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Paris,NULL,NULL,NULL,pl. VII.
1991.67.1,"Faille 1970, no. 681",Exhibition Catalogue,http://vocab.getty.edu/aat/300026096,1987,1987,Van Gogh in Saint-Rémy and Auvers,NULL,"Pickvance, Ronald",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,New York,NULL,NULL,NULL,"no. 53, 186-187, repro., not in exhibition."
1991.67.1,"Faille 1970, no. 681",Periodical,http://vocab.getty.edu/aat/300026657,1929,1929,"Art of the Day, Six pictures which are Prominently in the Public Eye",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,London,NULL,NULL,NULL,"105, repro."
1998.74.5,"Faille 1970, no. 626",Monograph,http://vocab.getty.edu/aat/300060417,1929,1929,De Zelfportretten van Vinvent van Gogh Uit St. Remy,NULL,"Scherjon, W.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Utrecht,NULL,NULL,NULL,"10, repro."
